FamilyName,Fixture, WorkStation, Length, Time
ARC,ARC,PUNCH EXTRUSION,4'
ARC,ARC,PUNCH EXTRUSION,8'
ARC,ARC,PUNCH EXTRUSION,12'
ARC,ARC,SUB-ASSEMBLY LED,4'
ARC,ARC,SUB-ASSEMBLY LED,8'
ARC,ARC,SUB-ASSEMBLY LED,12'
ARC,ARC,WIRING PREPARATION,4'
ARC,ARC,WIRING PREPARATION,8'
ARC,ARC,WIRING PREPARATION,12'
ARC,ARC,WIRE CUT AND STRIP,4'
ARC,ARC,WIRE CUT AND STRIP,8'
ARC,ARC,WIRE CUT AND STRIP,12'
ARC,ARC,SUB-ASSEMBLY HARNESS & WIRE,4'
ARC,ARC,SUB-ASSEMBLY HARNESS & WIRE,8'
ARC,ARC,SUB-ASSEMBLY HARNESS & WIRE,12'
ARC,ARC,WELDING,4'
ARC,ARC,WELDING,8'
ARC,ARC,WELDING,12'
ARC,ARCA,BODY ASSY HOUSING,4'
ARC,ARCA,BODY ASSY HOUSING,8'
ARC,ARCA,BODY ASSY HOUSING,12'
ARC,ARCA,CUTTING EXTRUSION,4'
ARC,ARCA,CUTTING EXTRUSION,8'
ARC,ARCA,CUTTING EXTRUSION,12'
ARC,ARCA,CUTTING LENS,4'
ARC,ARCA,CUTTING LENS,8'
ARC,ARCA,CUTTING LENS,12'
ARC,ARCA,FINAL ASSEMBLY,4'
ARC,ARCA,FINAL ASSEMBLY,8'
ARC,ARCA,FINAL ASSEMBLY,12'
ARC,ARCA,FINAL PACKAGING,4'
ARC,ARCA,FINAL PACKAGING,8'
ARC,ARCA,FINAL PACKAGING,12'
ARC,ARCA,MILLING EXTRUSION,4'
ARC,ARCA,MILLING EXTRUSION,8'
ARC,ARCA,MILLING EXTRUSION,12'
ARC,ARCA,MOUNTING KIT ASSEMBLY,4'
ARC,ARCA,MOUNTING KIT ASSEMBLY,8'
ARC,ARCA,MOUNTING KIT ASSEMBLY,12'
ARC,ARCA,PUNCH EXTRUSION,4'
ARC,ARCA,PUNCH EXTRUSION,8'
ARC,ARCA,PUNCH EXTRUSION,12'
ARC,ARCA,SUB-ASSEMBLY LED,4'
ARC,ARCA,SUB-ASSEMBLY LED,8'
ARC,ARCA,SUB-ASSEMBLY LED,12'
ARC,ARCA,WIRING PREPARATION,4'
ARC,ARCA,WIRING PREPARATION,8'
ARC,ARCA,WIRING PREPARATION,12'
ARC,ARCA,WIRE CUT AND STRIP,4'
ARC,ARCA,WIRE CUT AND STRIP,8'
ARC,ARCA,WIRE CUT AND STRIP,12'
ARC,ARCA,SUB-ASSEMBLY HARNESS & WIRE,4'
ARC,ARCA,SUB-ASSEMBLY HARNESS & WIRE,8'
ARC,ARCA,SUB-ASSEMBLY HARNESS & WIRE,12'
ARC,ARCA,WELDING,4'
ARC,ARCA,WELDING,8'
ARC,ARCA,WELDING,12'
BEAM,BWD,BODY ASSY HOUSING,4'
BEAM,BWD,BODY ASSY HOUSING,8'
BEAM,BWD,BODY ASSY HOUSING,12'
BEAM,BWD,CUTTING EXTRUSION,4'
BEAM,BWD,CUTTING EXTRUSION,8'
BEAM,BWD,CUTTING EXTRUSION,12'
BEAM,BWD,CUTTING LENS,4'
BEAM,BWD,CUTTING LENS,8'
BEAM,BWD,CUTTING LENS,12'
BEAM,BWD,FINAL ASSEMBLY,4'
BEAM,BWD,FINAL ASSEMBLY,8'
BEAM,BWD,FINAL ASSEMBLY,12'
BEAM,BWD,FINAL PACKAGING,4'
BEAM,BWD,FINAL PACKAGING,8'
BEAM,BWD,FINAL PACKAGING,12'
BEAM,BWD,MILLING EXTRUSION,4'
BEAM,BWD,MILLING EXTRUSION,8'
BEAM,BWD,MILLING EXTRUSION,12'
BEAM,BWD,MOUNTING KIT ASSEMBLY,4'
BEAM,BWD,MOUNTING KIT ASSEMBLY,8'
BEAM,BWD,MOUNTING KIT ASSEMBLY,12'
BEAM,BWD,PUNCH EXTRUSION,4'
BEAM,BWD,PUNCH EXTRUSION,8'
BEAM,BWD,PUNCH EXTRUSION,12'
BEAM,BWD,SUB-ASSEMBLY LED,4'
BEAM,BWD,SUB-ASSEMBLY LED,8'
BEAM,BWD,SUB-ASSEMBLY LED,12'
BEAM,BWD,WIRING PREPARATION,4'
BEAM,BWD,WIRING PREPARATION,8'
BEAM,BWD,WIRING PREPARATION,12'
BEAM,BWD,WIRE CUT AND STRIP,4'
BEAM,BWD,WIRE CUT AND STRIP,8'
BEAM,BWD,WIRE CUT AND STRIP,12'
BEAM,BWD,SUB-ASSEMBLY HARNESS & WIRE,4'
BEAM,BWD,SUB-ASSEMBLY HARNESS & WIRE,8'
BEAM,BWD,SUB-ASSEMBLY HARNESS & WIRE,12'
BEAM,BWD,WELDING,4'
BEAM,BWD,WELDING,8'
BEAM,BWD,WELDING,12'
BEAM 4,BBDILED,BODY ASSY HOUSING,4'
BEAM 4,BBDILED,BODY ASSY HOUSING,8'
BEAM 4,BBDILED,BODY ASSY HOUSING,12'
BEAM 4,BBDILED,CUTTING EXTRUSION,4'
BEAM 4,BBDILED,CUTTING EXTRUSION,8'
BEAM 4,BBDILED,CUTTING EXTRUSION,12'
BEAM 4,BBDILED,CUTTING LENS,4'
BEAM 4,BBDILED,CUTTING LENS,8'
BEAM 4,BBDILED,CUTTING LENS,12'
BEAM 4,BBDILED,FINAL ASSEMBLY,4'
BEAM 4,BBDILED,FINAL ASSEMBLY,8'
BEAM 4,BBDILED,FINAL ASSEMBLY,12'
BEAM 4,BBDILED,FINAL PACKAGING,4'
BEAM 4,BBDILED,FINAL PACKAGING,8'
BEAM 4,BBDILED,FINAL PACKAGING,12'
BEAM 4,BBDILED,MILLING EXTRUSION,4'
BEAM 4,BBDILED,MILLING EXTRUSION,8'
BEAM 4,BBDILED,MILLING EXTRUSION,12'
BEAM 4,BBDILED,MOUNTING KIT ASSEMBLY,4'
BEAM 4,BBDILED,MOUNTING KIT ASSEMBLY,8'
BEAM 4,BBDILED,MOUNTING KIT ASSEMBLY,12'
BEAM 4,BBDILED,PUNCH EXTRUSION,4'
BEAM 4,BBDILED,PUNCH EXTRUSION,8'
BEAM 4,BBDILED,PUNCH EXTRUSION,12'
BEAM 4,BBDILED,SUB-ASSEMBLY LED,4'
BEAM 4,BBDILED,SUB-ASSEMBLY LED,8'
BEAM 4,BBDILED,SUB-ASSEMBLY LED,12'
BEAM 4,BBDILED,WIRING PREPARATION,4'
BEAM 4,BBDILED,WIRING PREPARATION,8'
BEAM 4,BBDILED,WIRING PREPARATION,12'
BEAM 4,BBDILED,WIRE CUT AND STRIP,4'
BEAM 4,BBDILED,WIRE CUT AND STRIP,8'
BEAM 4,BBDILED,WIRE CUT AND STRIP,12'
BEAM 4,BBDILED,SUB-ASSEMBLY HARNESS & WIRE,4'
BEAM 4,BBDILED,SUB-ASSEMBLY HARNESS & WIRE,8'
BEAM 4,BBDILED,SUB-ASSEMBLY HARNESS & WIRE,12'
BEAM 4,BBDILED,WELDING,4'
BEAM 4,BBDILED,WELDING,8'
BEAM 4,BBDILED,WELDING,12'
BEAM 2,BRLED,BODY ASSY HOUSING,4'
BEAM 2,BRLED,BODY ASSY HOUSING,8'
BEAM 2,BRLED,BODY ASSY HOUSING,12'
BEAM 2,BRLED,CUTTING EXTRUSION,4'
BEAM 2,BRLED,CUTTING EXTRUSION,8'
BEAM 2,BRLED,CUTTING EXTRUSION,12'
BEAM 2,BRLED,CUTTING LENS,4'
BEAM 2,BRLED,CUTTING LENS,8'
BEAM 2,BRLED,CUTTING LENS,12'
BEAM 2,BRLED,FINAL ASSEMBLY,4'
BEAM 2,BRLED,FINAL ASSEMBLY,8'
BEAM 2,BRLED,FINAL ASSEMBLY,12'
BEAM 2,BRLED,FINAL PACKAGING,4'
BEAM 2,BRLED,FINAL PACKAGING,8'
BEAM 2,BRLED,FINAL PACKAGING,12'
BEAM 2,BRLED,MILLING EXTRUSION,4'
BEAM 2,BRLED,MILLING EXTRUSION,8'
BEAM 2,BRLED,MILLING EXTRUSION,12'
BEAM 2,BRLED,MOUNTING KIT ASSEMBLY,4'
BEAM 2,BRLED,MOUNTING KIT ASSEMBLY,8'
BEAM 2,BRLED,MOUNTING KIT ASSEMBLY,12'
BEAM 2,BRLED,PUNCH EXTRUSION,4'
BEAM 2,BRLED,PUNCH EXTRUSION,8'
BEAM 2,BRLED,PUNCH EXTRUSION,12'
BEAM 2,BRLED,SUB-ASSEMBLY LED,4'
BEAM 2,BRLED,SUB-ASSEMBLY LED,8'
BEAM 2,BRLED,SUB-ASSEMBLY LED,12'
BEAM 2,BRLED,WIRING PREPARATION,4'
BEAM 2,BRLED,WIRING PREPARATION,8'
BEAM 2,BRLED,WIRING PREPARATION,12'
BEAM 2,BRLED,WIRE CUT AND STRIP,4'
BEAM 2,BRLED,WIRE CUT AND STRIP,8'
BEAM 2,BRLED,WIRE CUT AND STRIP,12'
BEAM 2,BRLED,SUB-ASSEMBLY HARNESS & WIRE,4'
BEAM 2,BRLED,SUB-ASSEMBLY HARNESS & WIRE,8'
BEAM 2,BRLED,SUB-ASSEMBLY HARNESS & WIRE,12'
BEAM 2,BRLED,WELDING,4'
BEAM 2,BRLED,WELDING,8'
BEAM 2,BRLED,WELDING,12'
DAY,DAYFLED,BODY ASSY HOUSING,1'x1'
DAY,DAYFLED,BODY ASSY HOUSING,1'x4'
DAY,DAYFLED,BODY ASSY HOUSING,2'x2'
DAY,DAYFLED,BODY ASSY HOUSING,2'x4'
DAY,DAYFLED,BODY ASSY HOUSING,4'x4'
DAY,DAYFLED,CUTTING EXTRUSION,1'x1'
DAY,DAYFLED,CUTTING EXTRUSION,1'x4'
DAY,DAYFLED,CUTTING EXTRUSION,2'x2'
DAY,DAYFLED,CUTTING EXTRUSION,2'x4'
DAY,DAYFLED,CUTTING EXTRUSION,4'x4'
DAY,DAYFLED,CUTTING LENS,1'x1'
DAY,DAYFLED,CUTTING LENS,1'x4'
DAY,DAYFLED,CUTTING LENS,2'x2'
DAY,DAYFLED,CUTTING LENS,2'x4'
DAY,DAYFLED,CUTTING LENS,4'x4'
DAY,DAYFLED,FINAL ASSEMBLY,1'x1'
DAY,DAYFLED,FINAL ASSEMBLY,1'x4'
DAY,DAYFLED,FINAL ASSEMBLY,2'x2'
DAY,DAYFLED,FINAL ASSEMBLY,2'x4'
DAY,DAYFLED,FINAL ASSEMBLY,4'x4'
DAY,DAYFLED,FINAL PACKAGING,1'x1'
DAY,DAYFLED,FINAL PACKAGING,1'x4'
DAY,DAYFLED,FINAL PACKAGING,2'x2'
DAY,DAYFLED,FINAL PACKAGING,2'x4'
DAY,DAYFLED,FINAL PACKAGING,4'x4'
DAY,DAYFLED,MILLING EXTRUSION,1'x1'
DAY,DAYFLED,MILLING EXTRUSION,1'x4'
DAY,DAYFLED,MILLING EXTRUSION,2'x2'
DAY,DAYFLED,MILLING EXTRUSION,2'x4'
DAY,DAYFLED,MILLING EXTRUSION,4'x4'
DAY,DAYFLED,MOUNTING KIT ASSEMBLY,1'x1'
DAY,DAYFLED,MOUNTING KIT ASSEMBLY,1'x4'
DAY,DAYFLED,MOUNTING KIT ASSEMBLY,2'x2'
DAY,DAYFLED,MOUNTING KIT ASSEMBLY,2'x4'
DAY,DAYFLED,MOUNTING KIT ASSEMBLY,4'x4'
DAY,DAYFLED,PUNCH EXTRUSION,1'x1'
DAY,DAYFLED,PUNCH EXTRUSION,1'x4'
DAY,DAYFLED,PUNCH EXTRUSION,2'x2'
DAY,DAYFLED,PUNCH EXTRUSION,2'x4'
DAY,DAYFLED,PUNCH EXTRUSION,4'x4'
DAY,DAYFLED,SUB-ASSEMBLY LED,1'x1'
DAY,DAYFLED,SUB-ASSEMBLY LED,1'x4'
DAY,DAYFLED,SUB-ASSEMBLY LED,2'x2'
DAY,DAYFLED,SUB-ASSEMBLY LED,2'x4'
DAY,DAYFLED,SUB-ASSEMBLY LED,4'x4'
DAY,DAYFLED,WIRING PREPARATION,1'x1'
DAY,DAYFLED,WIRING PREPARATION,1'x4'
DAY,DAYFLED,WIRING PREPARATION,2'x2'
DAY,DAYFLED,WIRING PREPARATION,2'x4'
DAY,DAYFLED,WIRING PREPARATION,4'x4'
DAY,DAYFLED,WIRE CUT AND STRIP,1'x1'
DAY,DAYFLED,WIRE CUT AND STRIP,1'x4'
DAY,DAYFLED,WIRE CUT AND STRIP,2'x2'
DAY,DAYFLED,WIRE CUT AND STRIP,2'x4'
DAY,DAYFLED,WIRE CUT AND STRIP,4'x4'
DAY,DAYFLED,SUB-ASSEMBLY HARNESS & WIRE,1'x1'
DAY,DAYFLED,SUB-ASSEMBLY HARNESS & WIRE,1'x4'
DAY,DAYFLED,SUB-ASSEMBLY HARNESS & WIRE,2'x2'
DAY,DAYFLED,SUB-ASSEMBLY HARNESS & WIRE,2'x4'
DAY,DAYFLED,SUB-ASSEMBLY HARNESS & WIRE,4'x4'
DAY,DAYFLED,WELDING,1'x1'
DAY,DAYFLED,WELDING,1'x4'
DAY,DAYFLED,WELDING,2'x2'
DAY,DAYFLED,WELDING,2'x4'
DAY,DAYFLED,WELDING,4'x4'
DAY,DAYCLED,BODY ASSY HOUSING,1'x1'
DAY,DAYCLED,BODY ASSY HOUSING,1'x4'
DAY,DAYCLED,BODY ASSY HOUSING,2'x2'
DAY,DAYCLED,BODY ASSY HOUSING,2'x4'
DAY,DAYCLED,BODY ASSY HOUSING,4'x4'
DAY,DAYCLED,CUTTING EXTRUSION,1'x1'
DAY,DAYCLED,CUTTING EXTRUSION,1'x4'
DAY,DAYCLED,CUTTING EXTRUSION,2'x2'
DAY,DAYCLED,CUTTING EXTRUSION,2'x4'
DAY,DAYCLED,CUTTING EXTRUSION,4'x4'
DAY,DAYCLED,CUTTING LENS,1'x1'
DAY,DAYCLED,CUTTING LENS,1'x4'
DAY,DAYCLED,CUTTING LENS,2'x2'
DAY,DAYCLED,CUTTING LENS,2'x4'
DAY,DAYCLED,CUTTING LENS,4'x4'
DAY,DAYCLED,FINAL ASSEMBLY,1'x1'
DAY,DAYCLED,FINAL ASSEMBLY,1'x4'
DAY,DAYCLED,FINAL ASSEMBLY,2'x2'
DAY,DAYCLED,FINAL ASSEMBLY,2'x4'
DAY,DAYCLED,FINAL ASSEMBLY,4'x4'
DAY,DAYCLED,FINAL PACKAGING,1'x1'
DAY,DAYCLED,FINAL PACKAGING,1'x4'
DAY,DAYCLED,FINAL PACKAGING,2'x2'
DAY,DAYCLED,FINAL PACKAGING,2'x4'
DAY,DAYCLED,FINAL PACKAGING,4'x4'
DAY,DAYCLED,MILLING EXTRUSION,1'x1'
DAY,DAYCLED,MILLING EXTRUSION,1'x4'
DAY,DAYCLED,MILLING EXTRUSION,2'x2'
DAY,DAYCLED,MILLING EXTRUSION,2'x4'
DAY,DAYCLED,MILLING EXTRUSION,4'x4'
DAY,DAYCLED,MOUNTING KIT ASSEMBLY,1'x1'
DAY,DAYCLED,MOUNTING KIT ASSEMBLY,1'x4'
DAY,DAYCLED,MOUNTING KIT ASSEMBLY,2'x2'
DAY,DAYCLED,MOUNTING KIT ASSEMBLY,2'x4'
DAY,DAYCLED,MOUNTING KIT ASSEMBLY,4'x4'
DAY,DAYCLED,PUNCH EXTRUSION,1'x1'
DAY,DAYCLED,PUNCH EXTRUSION,1'x4'
DAY,DAYCLED,PUNCH EXTRUSION,2'x2'
DAY,DAYCLED,PUNCH EXTRUSION,2'x4'
DAY,DAYCLED,PUNCH EXTRUSION,4'x4'
DAY,DAYCLED,SUB-ASSEMBLY LED,1'x1'
DAY,DAYCLED,SUB-ASSEMBLY LED,1'x4'
DAY,DAYCLED,SUB-ASSEMBLY LED,2'x2'
DAY,DAYCLED,SUB-ASSEMBLY LED,2'x4'
DAY,DAYCLED,SUB-ASSEMBLY LED,4'x4'
DAY,DAYCLED,WIRING PREPARATION,1'x1'
DAY,DAYCLED,WIRING PREPARATION,1'x4'
DAY,DAYCLED,WIRING PREPARATION,2'x2'
DAY,DAYCLED,WIRING PREPARATION,2'x4'
DAY,DAYCLED,WIRING PREPARATION,4'x4'
DAY,DAYCLED,WIRE CUT AND STRIP,1'x1'
DAY,DAYCLED,WIRE CUT AND STRIP,1'x4'
DAY,DAYCLED,WIRE CUT AND STRIP,2'x2'
DAY,DAYCLED,WIRE CUT AND STRIP,2'x4'
DAY,DAYCLED,WIRE CUT AND STRIP,4'x4'
DAY,DAYCLED,SUB-ASSEMBLY HARNESS & WIRE,1'x1'
DAY,DAYCLED,SUB-ASSEMBLY HARNESS & WIRE,1'x4'
DAY,DAYCLED,SUB-ASSEMBLY HARNESS & WIRE,2'x2'
DAY,DAYCLED,SUB-ASSEMBLY HARNESS & WIRE,2'x4'
DAY,DAYCLED,SUB-ASSEMBLY HARNESS & WIRE,4'x4'
DAY,DAYCLED,WELDING,1'x1'
DAY,DAYCLED,WELDING,1'x4'
DAY,DAYCLED,WELDING,2'x2'
DAY,DAYCLED,WELDING,2'x4'
DAY,DAYCLED,WELDING,4'x4'
CLICK,CLKLED,BODY ASSY HOUSING,4'
CLICK,CLKLED,BODY ASSY HOUSING,8'
CLICK,CLKLED,CUTTING EXTRUSION,4'
CLICK,CLKLED,CUTTING EXTRUSION,8'
CLICK,CLKLED,CUTTING LENS,4'
CLICK,CLKLED,CUTTING LENS,8'
CLICK,CLKLED,FINAL ASSEMBLY,4'
CLICK,CLKLED,FINAL ASSEMBLY,8'
CLICK,CLKLED,FINAL PACKAGING,4'
CLICK,CLKLED,FINAL PACKAGING,8'
CLICK,CLKLED,MILLING EXTRUSION,4'
CLICK,CLKLED,MILLING EXTRUSION,8'
CLICK,CLKLED,MOUNTING KIT ASSEMBLY,4'
CLICK,CLKLED,MOUNTING KIT ASSEMBLY,8'
CLICK,CLKLED,PUNCH EXTRUSION,4'
CLICK,CLKLED,PUNCH EXTRUSION,8'
CLICK,CLKLED,SUB-ASSEMBLY LED,4'
CLICK,CLKLED,SUB-ASSEMBLY LED,8'
CLICK,CLKLED,WIRING PREPARATION,4'
CLICK,CLKLED,WIRING PREPARATION,8'
CLICK,CLKLED,WIRE CUT AND STRIP,4'
CLICK,CLKLED,WIRE CUT AND STRIP,8'
CLICK,CLKLED,SUB-ASSEMBLY HARNESS & WIRE,4'
CLICK,CLKLED,SUB-ASSEMBLY HARNESS & WIRE,8'
CLICK,CLKLED,WELDING,4'
CLICK,CLKLED,WELDING,8'
Slim SurroundLite,SLLED,BODY ASSY HOUSING,4'
Slim SurroundLite,SLLED,BODY ASSY HOUSING,8'
Slim SurroundLite,SLLED,BODY ASSY HOUSING,12'
Slim SurroundLite,SLLED,CUTTING EXTRUSION,4'
Slim SurroundLite,SLLED,CUTTING EXTRUSION,8'
Slim SurroundLite,SLLED,CUTTING EXTRUSION,12'
Slim SurroundLite,SLLED,CUTTING LENS,4'
Slim SurroundLite,SLLED,CUTTING LENS,8'
Slim SurroundLite,SLLED,CUTTING LENS,12'
Slim SurroundLite,SLLED,FINAL ASSEMBLY,4'
Slim SurroundLite,SLLED,FINAL ASSEMBLY,8'
Slim SurroundLite,SLLED,FINAL ASSEMBLY,12'
Slim SurroundLite,SLLED,FINAL PACKAGING,4'
Slim SurroundLite,SLLED,FINAL PACKAGING,8'
Slim SurroundLite,SLLED,FINAL PACKAGING,12'
Slim SurroundLite,SLLED,MILLING EXTRUSION,4'
Slim SurroundLite,SLLED,MILLING EXTRUSION,8'
Slim SurroundLite,SLLED,MILLING EXTRUSION,12'
Slim SurroundLite,SLLED,MOUNTING KIT ASSEMBLY,4'
Slim SurroundLite,SLLED,MOUNTING KIT ASSEMBLY,8'
Slim SurroundLite,SLLED,MOUNTING KIT ASSEMBLY,12'
Slim SurroundLite,SLLED,PUNCH EXTRUSION,4'
Slim SurroundLite,SLLED,PUNCH EXTRUSION,8'
Slim SurroundLite,SLLED,PUNCH EXTRUSION,12'
Slim SurroundLite,SLLED,SUB-ASSEMBLY LED,4'
Slim SurroundLite,SLLED,SUB-ASSEMBLY LED,8'
Slim SurroundLite,SLLED,SUB-ASSEMBLY LED,12'
Slim SurroundLite,SLLED,WIRING PREPARATION,4'
Slim SurroundLite,SLLED,WIRING PREPARATION,8'
Slim SurroundLite,SLLED,WIRING PREPARATION,12'
Slim SurroundLite,SLLED,WIRE CUT AND STRIP,4'
Slim SurroundLite,SLLED,WIRE CUT AND STRIP,8'
Slim SurroundLite,SLLED,WIRE CUT AND STRIP,12'
Slim SurroundLite,SLLED,SUB-ASSEMBLY HARNESS & WIRE,4'
Slim SurroundLite,SLLED,SUB-ASSEMBLY HARNESS & WIRE,8'
Slim SurroundLite,SLLED,SUB-ASSEMBLY HARNESS & WIRE,12'
Slim SurroundLite,SLLED,WELDING,4'
Slim SurroundLite,SLLED,WELDING,8'
Slim SurroundLite,SLLED,WELDING,12'
Slim SurroundLite,SLWLED,BODY ASSY HOUSING,4'
Slim SurroundLite,SLWLED,BODY ASSY HOUSING,8'
Slim SurroundLite,SLWLED,BODY ASSY HOUSING,12'
Slim SurroundLite,SLWLED,CUTTING EXTRUSION,4'
Slim SurroundLite,SLWLED,CUTTING EXTRUSION,8'
Slim SurroundLite,SLWLED,CUTTING EXTRUSION,12'
Slim SurroundLite,SLWLED,CUTTING LENS,4'
Slim SurroundLite,SLWLED,CUTTING LENS,8'
Slim SurroundLite,SLWLED,CUTTING LENS,12'
Slim SurroundLite,SLWLED,FINAL ASSEMBLY,4'
Slim SurroundLite,SLWLED,FINAL ASSEMBLY,8'
Slim SurroundLite,SLWLED,FINAL ASSEMBLY,12'
Slim SurroundLite,SLWLED,FINAL PACKAGING,4'
Slim SurroundLite,SLWLED,FINAL PACKAGING,8'
Slim SurroundLite,SLWLED,FINAL PACKAGING,12'
Slim SurroundLite,SLWLED,MILLING EXTRUSION,4'
Slim SurroundLite,SLWLED,MILLING EXTRUSION,8'
Slim SurroundLite,SLWLED,MILLING EXTRUSION,12'
Slim SurroundLite,SLWLED,MOUNTING KIT ASSEMBLY,4'
Slim SurroundLite,SLWLED,MOUNTING KIT ASSEMBLY,8'
Slim SurroundLite,SLWLED,MOUNTING KIT ASSEMBLY,12'
Slim SurroundLite,SLWLED,PUNCH EXTRUSION,4'
Slim SurroundLite,SLWLED,PUNCH EXTRUSION,8'
Slim SurroundLite,SLWLED,PUNCH EXTRUSION,12'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY LED,4'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY LED,8'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY LED,12'
Slim SurroundLite,SLWLED,WIRING PREPARATION,4'
Slim SurroundLite,SLWLED,WIRING PREPARATION,8'
Slim SurroundLite,SLWLED,WIRING PREPARATION,12'
Slim SurroundLite,SLWLED,WIRE CUT AND STRIP,4'
Slim SurroundLite,SLWLED,WIRE CUT AND STRIP,8'
Slim SurroundLite,SLWLED,WIRE CUT AND STRIP,12'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY HARNESS & WIRE,4'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY HARNESS & WIRE,8'
Slim SurroundLite,SLWLED,SUB-ASSEMBLY HARNESS & WIRE,12'
Slim SurroundLite,SLWLED,WELDING,4'
Slim SurroundLite,SLWLED,WELDING,8'
Slim SurroundLite,SLWLED,WELDING,12'
MINI BOX,MBLED,BODY ASSY HOUSING,4'
MINI BOX,MBLED,BODY ASSY HOUSING,8'
MINI BOX,MBLED,BODY ASSY HOUSING,12'
MINI BOX,MBLED,CUTTING EXTRUSION,4'
MINI BOX,MBLED,CUTTING EXTRUSION,8'
MINI BOX,MBLED,CUTTING EXTRUSION,12'
MINI BOX,MBLED,CUTTING LENS,4'
MINI BOX,MBLED,CUTTING LENS,8'
MINI BOX,MBLED,CUTTING LENS,12'
MINI BOX,MBLED,FINAL ASSEMBLY,4'
MINI BOX,MBLED,FINAL ASSEMBLY,8'
MINI BOX,MBLED,FINAL ASSEMBLY,12'
MINI BOX,MBLED,FINAL PACKAGING,4'
MINI BOX,MBLED,FINAL PACKAGING,8'
MINI BOX,MBLED,FINAL PACKAGING,12'
MINI BOX,MBLED,MILLING EXTRUSION,4'
MINI BOX,MBLED,MILLING EXTRUSION,8'
MINI BOX,MBLED,MILLING EXTRUSION,12'
MINI BOX,MBLED,MOUNTING KIT ASSEMBLY,4'
MINI BOX,MBLED,MOUNTING KIT ASSEMBLY,8'
MINI BOX,MBLED,MOUNTING KIT ASSEMBLY,12'
MINI BOX,MBLED,PUNCH EXTRUSION,4'
MINI BOX,MBLED,PUNCH EXTRUSION,8'
MINI BOX,MBLED,PUNCH EXTRUSION,12'
MINI BOX,MBLED,SUB-ASSEMBLY LED,4'
MINI BOX,MBLED,SUB-ASSEMBLY LED,8'
MINI BOX,MBLED,SUB-ASSEMBLY LED,12'
MINI BOX,MBLED,WIRING PREPARATION,4'
MINI BOX,MBLED,WIRING PREPARATION,8'
MINI BOX,MBLED,WIRING PREPARATION,12'
MINI BOX,MBLED,WIRE CUT AND STRIP,4'
MINI BOX,MBLED,WIRE CUT AND STRIP,8'
MINI BOX,MBLED,WIRE CUT AND STRIP,12'
MINI BOX,MBLED,SUB-ASSEMBLY HARNESS & WIRE,4'
MINI BOX,MBLED,SUB-ASSEMBLY HARNESS & WIRE,8'
MINI BOX,MBLED,SUB-ASSEMBLY HARNESS & WIRE,12'
MINI BOX,MBLED,WELDING,4'
MINI BOX,MBLED,WELDING,8'
MINI BOX,MBLED,WELDING,12'
MINI BOX,MBSLED,BODY ASSY HOUSING,4'
MINI BOX,MBSLED,BODY ASSY HOUSING,8'
MINI BOX,MBSLED,BODY ASSY HOUSING,12'
MINI BOX,MBSLED,CUTTING EXTRUSION,4'
MINI BOX,MBSLED,CUTTING EXTRUSION,8'
MINI BOX,MBSLED,CUTTING EXTRUSION,12'
MINI BOX,MBSLED,CUTTING LENS,4'
MINI BOX,MBSLED,CUTTING LENS,8'
MINI BOX,MBSLED,CUTTING LENS,12'
MINI BOX,MBSLED,FINAL ASSEMBLY,4'
MINI BOX,MBSLED,FINAL ASSEMBLY,8'
MINI BOX,MBSLED,FINAL ASSEMBLY,12'
MINI BOX,MBSLED,FINAL PACKAGING,4'
MINI BOX,MBSLED,FINAL PACKAGING,8'
MINI BOX,MBSLED,FINAL PACKAGING,12'
MINI BOX,MBSLED,MILLING EXTRUSION,4'
MINI BOX,MBSLED,MILLING EXTRUSION,8'
MINI BOX,MBSLED,MILLING EXTRUSION,12'
MINI BOX,MBSLED,MOUNTING KIT ASSEMBLY,4'
MINI BOX,MBSLED,MOUNTING KIT ASSEMBLY,8'
MINI BOX,MBSLED,MOUNTING KIT ASSEMBLY,12'
MINI BOX,MBSLED,PUNCH EXTRUSION,4'
MINI BOX,MBSLED,PUNCH EXTRUSION,8'
MINI BOX,MBSLED,PUNCH EXTRUSION,12'
MINI BOX,MBSLED,SUB-ASSEMBLY LED,4'
MINI BOX,MBSLED,SUB-ASSEMBLY LED,8'
MINI BOX,MBSLED,SUB-ASSEMBLY LED,12'
MINI BOX,MBSLED,WIRING PREPARATION,4'
MINI BOX,MBSLED,WIRING PREPARATION,8'
MINI BOX,MBSLED,WIRING PREPARATION,12'
MINI BOX,MBSLED,WIRE CUT AND STRIP,4'
MINI BOX,MBSLED,WIRE CUT AND STRIP,8'
MINI BOX,MBSLED,WIRE CUT AND STRIP,12'
MINI BOX,MBSLED,SUB-ASSEMBLY HARNESS & WIRE,4'
MINI BOX,MBSLED,SUB-ASSEMBLY HARNESS & WIRE,8'
MINI BOX,MBSLED,SUB-ASSEMBLY HARNESS & WIRE,12'
MINI BOX,MBSLED,WELDING,4'
MINI BOX,MBSLED,WELDING,8'
MINI BOX,MBSLED,WELDING,12'
MINI BOX,MBWLED,BODY ASSY HOUSING,4'
